[nb-items] 35
[nb-objectives] 6
[nb-pareto] 5332
[nb-lorenz] 29
[runtime] 639.4042119979858
[format] f1 f2 f3 f4 f5 f6 isLorenzND
[vector] 10121 13036 11454 13759 11311 11429 False
[vector] 12750 11247 10677 13602 11366 10625 False
[vector] 11199 11296 12256 13110 11136 11473 False
[vector] 13730 11486 11171 12653 9926 9348 False
[vector] 11480 10955 10680 14011 11466 10883 False
[vector] 10319 11429 11109 12524 11950 10557 False
[vector] 12290 12744 11192 14559 10459 12191 False
[vector] 11509 11794 11151 13321 11176 12007 False
[vector] 10746 12441 10667 14993 10637 11874 False
[vector] 10981 12481 11079 15513 10795 11177 False
[vector] 12389 12491 11450 14007 10793 10993 False
[vector] 11227 13638 10274 15424 10304 11077 False
[vector] 10546 11088 11346 12856 11765 10997 False
[vector] 12999 12974 10520 14953 9799 11611 False
[vector] 11905 12046 12583 13143 10188 11567 False
[vector] 13309 12547 11215 13592 10029 10903 False
[vector] 12259 13332 10417 14379 10512 11418 False
[vector] 12819 14104 11500 13295 8936 11467 False
[vector] 13163 12852 9556 13090 8716 12077 False
[vector] 11669 12572 11238 13165 11161 11492 False
[vector] 12862 12717 10752 14942 10066 11785 False
[vector] 10852 11799 11066 13683 11974 10925 False
[vector] 11621 12434 10870 14301 11313 10364 False
[vector] 11981 13437 10318 15169 10449 11078 False
[vector] 10577 12307 9719 13279 11047 12913 False
[vector] 10826 13311 11170 14439 11004 10486 False
[vector] 10223 11688 12054 13507 11437 10835 False
[vector] 10742 13796 9414 14138 9916 12715 False
[vector] 11387 12079 10550 13331 11473 11816 False
[vector] 11403 13549 12254 13231 10439 11048 False
[vector] 10085 10361 11147 12709 11860 11422 False
[vector] 13573 13393 10841 13780 9278 10897 False
[vector] 10953 11785 10738 13992 10949 12305 False
[vector] 10351 11263 11724 12967 11266 11634 False
[vector] 14360 11707 10283 13880 7962 9220 False
[vector] 10267 11610 9454 12499 11760 11972 False
[vector] 12778 12099 8622 13200 8336 12667 False
[vector] 10205 11856 11297 12296 11774 9809 False
[vector] 11770 12236 11011 14591 11173 11136 False
[vector] 10745 13655 11727 13464 10334 11422 False
[vector] 11229 13465 10266 15235 10295 12174 False
[vector] 12329 13358 11857 13770 9843 11693 False
[vector] 11386 12024 12268 14403 10978 11113 False
[vector] 13064 12564 10888 13422 9316 11745 False
[vector] 12462 13358 12093 13909 9616 11526 False
[vector] 11508 11813 10178 13369 11102 12099 False
[vector] 12595 12381 10841 13704 10565 12137 False
[vector] 11027 12154 12785 12759 10661 10738 False
[vector] 13299 12133 11262 15227 8749 9609 False
[vector] 11913 11135 11497 12176 11630 10283 False
[vector] 10781 12126 9184 13920 10523 13101 False
[vector] 9837 11667 10767 12662 11831 11523 False
[vector] 11029 9809 10054 12188 12473 9400 False
[vector] 11209 13364 9858 13719 10475 12637 False
[vector] 11911 11254 10238 12886 11198 11626 False
[vector] 11526 13085 12077 13718 10634 11306 False
[vector] 12413 13910 11125 14974 9501 11433 False
[vector] 11826 11347 10094 13886 11803 10304 False
[vector] 11876 10967 10382 14989 11417 9977 False
[vector] 12117 13809 11154 14584 9340 12131 False
[vector] 9945 11501 10925 13969 11983 9992 False
[vector] 10221 11089 9468 12677 12251 10720 False
[vector] 12131 12133 9720 14707 11354 11081 False
[vector] 11459 11750 8751 13965 9976 13025 False
[vector] 12704 13055 10045 14911 9825 11933 False
[vector] 11474 12474 9936 13597 9427 12837 False
[vector] 11836 12140 12935 12579 9725 10195 False
[vector] 11305 12673 10910 13913 11085 11707 False
[vector] 11488 12443 9262 15088 10117 12657 False
[vector] 12358 11485 11766 13226 11075 10250 False
[vector] 11906 12577 11070 15099 10886 11165 False
[vector] 11626 13067 10906 15516 10063 11484 False
[vector] 11387 12308 8812 12256 8368 13242 False
[vector] 11786 12528 11888 14519 11050 10938 False
[vector] 12634 11644 10685 13934 11350 10290 False
[vector] 11133 13044 10688 13703 11463 10486 False
[vector] 10753 10920 11162 13037 12006 10744 False
[vector] 12747 11013 10955 12834 11287 9091 False
[vector] 12184 12054 12068 13103 10713 11629 False
[vector] 9912 11278 11252 12170 12009 10812 False
[vector] 11300 12404 9951 13205 11310 11867 False
[vector] 13463 12072 11242 15244 9417 9666 False
[vector] 11327 10879 10719 13623 12051 10283 False
[vector] 13597 12972 10819 14685 9702 10865 False
[vector] 13364 12377 9653 14850 10187 11059 False
[vector] 11130 12451 10769 13625 11560 10537 False
[vector] 11796 12633 11142 15438 10289 11272 False
[vector] 11379 11220 13083 13456 9465 9847 False
[vector] 13905 12357 10638 14989 8990 10637 False
[vector] 12250 14155 10782 14283 8783 11182 False
[vector] 13289 11710 9739 14674 10351 11418 False
[vector] 12704 13688 11280 13609 9620 11760 False
[vector] 10216 12187 11329 12712 11431 12053 False
[vector] 11990 11807 11434 14244 11252 11227 False
[vector] 11377 12844 10379 14222 11012 11651 False
[vector] 11038 12619 9931 15146 10511 12412 False
[vector] 10709 12947 11484 13766 10411 12315 False
[vector] 10948 12143 11560 13213 11238 11460 False
[vector] 11786 13535 10000 14795 10740 10703 False
[vector] 12647 13863 9555 14146 8842 11535 False
[vector] 12383 12359 11055 15246 10536 11030 False
[vector] 13108 12808 12106 14096 9670 9671 False
[vector] 11806 11573 10994 13281 11705 10634 False
[vector] 11745 13339 12334 13407 10054 10437 False
[vector] 11754 13213 11200 14621 10522 12030 False
[vector] 13335 12378 10786 14779 9975 11236 False
[vector] 12533 13651 11802 13146 9845 10804 False
[vector] 10415 11399 9337 12567 11455 12418 False
[vector] 11630 13058 11253 15139 10258 12022 False
[vector] 10315 10488 11293 12580 12084 10169 False
[vector] 10536 13116 11680 12950 10878 12372 False
[vector] 11152 11615 10817 13768 11812 9918 False
[vector] 11128 12429 11391 13599 11302 10871 False
[vector] 12395 11762 10951 14004 11390 10375 False
[vector] 12354 11371 11142 13661 11454 11095 False
[vector] 9463 12103 11271 13090 11966 10308 False
[vector] 11207 11813 10974 12854 10726 12500 False
[vector] 12048 11971 12570 14236 9155 10110 False
[vector] 12191 13388 10767 15184 10558 10899 False
[vector] 10319 12139 8769 12330 9195 13254 False
[vector] 14129 12536 10502 13971 8732 9553 False
[vector] 11989 11784 10633 14369 11428 10035 False
[vector] 12319 11920 11516 14258 11067 10621 False
[vector] 11505 12618 10936 12522 9654 12670 False
[vector] 11994 13791 11212 14395 10093 11823 False
[vector] 12704 13340 9800 14556 9752 11566 False
[vector] 11955 12690 12372 13360 10017 11074 False
[vector] 11682 10430 9391 13366 11257 12027 False
[vector] 11315 12298 11511 14207 11466 10608 False
[vector] 13549 12826 10625 15087 9528 10147 False
[vector] 14128 13133 10340 14168 8644 10931 False
[vector] 12906 12750 9542 15024 10784 10587 False
[vector] 12850 14092 10424 13814 8500 11849 False
[vector] 10605 12664 11012 13940 11274 11805 False
[vector] 12050 12840 12219 13812 10306 11823 False
[vector] 11041 13689 12117 13438 9699 11869 False
[vector] 12157 12684 11576 14433 10770 11463 False
[vector] 12685 12793 12287 13676 9849 11457 False
[vector] 12355 11402 12634 13401 8939 9044 False
[vector] 11516 11621 12515 14376 10031 10749 False
[vector] 14347 12376 10191 14193 9227 9575 False
[vector] 10314 11143 9674 13806 10579 12822 False
[vector] 11656 12342 10861 14147 11187 11664 False
[vector] 11505 13529 10745 14283 9739 12549 False
[vector] 11446 13311 11564 14035 9858 11915 False
[vector] 10614 11264 12047 13552 11617 10548 False
[vector] 10300 12272 11087 13691 11582 10425 False
[vector] 11633 11496 8754 14042 11573 11373 False
[vector] 12557 12530 10910 14694 10099 12170 False
[vector] 11523 12297 10656 14232 11456 11141 False
[vector] 11491 12862 11046 14874 10668 12040 False
[vector] 11253 11070 11017 12777 10938 12682 False
[vector] 12494 13962 10183 14632 8408 11813 False
[vector] 13186 11598 12273 13722 9488 8928 False
[vector] 12251 12690 10924 14844 10371 11930 False
[vector] 13411 13209 11543 14817 9729 11410 False
[vector] 11001 12679 11781 13628 10966 11801 False
[vector] 14375 12575 10115 14138 8314 9722 False
[vector] 11494 11574 11658 13310 11364 11479 False
[vector] 11668 13833 10643 14358 10479 10781 False
[vector] 11873 12181 10641 14701 11412 9700 False
[vector] 12205 12862 11585 12597 9829 12063 False
[vector] 11296 12735 11667 15017 10623 10952 False
[vector] 12893 12444 9741 14091 10585 11544 False
[vector] 14043 11782 11119 14128 8621 9072 False
[vector] 12258 12131 11125 15296 10047 11426 False
[vector] 12032 12613 9305 14085 9956 13151 False
[vector] 11811 13382 11452 15085 10378 10970 False
[vector] 13195 13874 9862 13395 7884 10880 False
[vector] 10975 11251 9591 13900 11823 10938 False
[vector] 10192 11929 10162 13372 12108 9624 False
[vector] 11875 12509 9035 14142 10097 12747 False
[vector] 10585 12195 11596 13891 11634 10225 False
[vector] 11052 12284 11653 12796 11363 11204 False
[vector] 10011 12067 11039 12835 11759 12256 False
[vector] 10893 12150 10919 13324 9300 12705 False
[vector] 11897 13006 10106 15601 10904 11284 False
[vector] 12547 12107 10004 14184 11238 11299 False
[vector] 11674 12207 10941 13929 11444 11010 False
[vector] 11776 12520 12156 14562 10831 9778 False
[vector] 11874 13509 10737 14967 9989 12098 False
[vector] 12067 13811 10870 14861 9355 11468 False
[vector] 12945 10928 9720 13931 11309 10314 False
[vector] 10821 11812 11838 13042 11370 10813 False
[vector] 12196 13007 10204 14324 10165 12378 False
[vector] 11817 12399 10481 13555 9672 12907 False
[vector] 12840 13138 11299 14273 9893 11795 False
[vector] 11456 13211 10390 15280 10592 12123 False
[vector] 13172 11876 10706 14860 9961 11856 False
[vector] 12831 12960 10272 14188 9708 12012 False
[vector] 12645 13237 9303 15620 10227 10385 False
[vector] 12093 11862 11257 13726 11206 11345 False
[vector] 12701 12168 10689 14107 10707 11606 False
[vector] 10787 12258 11573 13256 11267 11668 False
[vector] 10706 13005 12037 13477 10813 11319 False
[vector] 11535 12289 11640 13491 10266 12022 False
[vector] 11402 12841 9320 14877 9714 12926 False
[vector] 12253 13110 10723 14957 9373 12014 False
[vector] 10629 11850 10438 14109 11784 10852 False
[vector] 13127 10522 10281 13247 11302 10177 False
[vector] 12520 12734 11355 15076 10586 10260 False
[vector] 13556 13505 10485 14359 9448 10337 False
[vector] 10976 11437 12396 12381 11573 10000 False
[vector] 10750 12208 10550 14601 11310 11305 False
[vector] 12150 12448 12340 13117 10798 10343 False
[vector] 11385 11191 10694 13422 11991 10608 False
[vector] 12825 13520 10981 15897 10137 11037 False
[vector] 12007 13932 10807 15339 9539 11093 False
[vector] 12294 12006 11513 13946 11595 10862 False
[vector] 12680 12726 11345 15228 10019 10781 False
[vector] 11477 12073 11023 14903 11245 10891 False
[vector] 8979 10780 10316 11876 11652 12350 False
[vector] 10940 10327 9067 12960 11402 12080 False
[vector] 11740 13095 9832 13981 10144 12692 False
[vector] 13175 13621 11192 14368 9222 11275 False
[vector] 13651 12744 9624 14227 9987 10605 False
[vector] 11508 13730 10271 14796 10240 11264 False
[vector] 9939 10319 11367 12410 11957 10929 False
[vector] 11930 13219 10335 14365 10697 12024 False
[vector] 11633 13259 10779 15652 10759 10737 False
[vector] 11339 12573 11916 13241 10864 11915 False
[vector] 12460 10829 11652 13182 11747 9813 False
[vector] 12522 12583 9097 14411 9573 12269 False
[vector] 10937 13298 10739 14900 11077 10407 False
[vector] 11781 12757 10933 14461 11073 10882 False
[vector] 13397 13626 9254 13979 7960 11165 False
[vector] 11586 13380 11462 14808 10300 10514 False
[vector] 11874 12959 11275 13394 10622 12025 False
[vector] 11886 13673 10332 14580 10974 10803 False
[vector] 12583 13499 11879 13599 9715 11108 False
[vector] 11992 13358 11780 14443 10262 10854 False
[vector] 11182 11758 10127 15027 11457 10685 False
[vector] 11437 11413 10296 14173 10912 12681 False
[vector] 13294 12957 10465 14989 10021 11071 False
[vector] 12761 12775 10199 14302 10796 12114 False
[vector] 14174 11179 10122 13987 9243 9855 False
[vector] 11038 13814 10517 14969 10113 11063 False
[vector] 13640 12659 10446 14325 10374 10697 False
[vector] 12847 12377 10141 14513 11199 11845 False
[vector] 11457 11824 11842 13733 10548 12050 False
[vector] 11897 12984 11394 15296 10781 10701 False
[vector] 10883 11187 11767 13514 11336 11199 False
[vector] 11569 11673 11111 12647 11466 11679 False
[vector] 11382 14294 10927 14197 9758 12243 False
[vector] 11882 12847 9925 15313 10564 11810 False
[vector] 11312 11980 11097 13994 11371 11616 False
[vector] 12158 11480 10681 13734 11772 10016 False
[vector] 11909 13032 11529 13441 10822 10811 False
[vector] 11846 12617 10627 15584 10330 11016 False
[vector] 12338 12268 10941 14295 9861 12527 False
[vector] 9824 11678 10075 12402 11536 12596 False
[vector] 10491 14184 9498 14366 9499 12414 False
[vector] 12865 12562 11588 14346 10916 10833 False
[vector] 11316 13194 10832 13783 10985 11453 False
[vector] 12056 14040 11566 14323 9716 11265 False
[vector] 10921 12469 11337 12896 11373 10687 False
[vector] 12873 11780 11692 14697 10224 10400 False
[vector] 11464 12731 12126 13843 10829 10993 False
[vector] 13973 12240 11033 13747 9144 9520 False
[vector] 10756 10808 10475 13079 12215 10668 False
[vector] 12600 12201 10409 14875 10009 12460 False
[vector] 11440 12639 10309 15949 10368 10676 False
[vector] 11620 12717 10112 14578 10576 12100 False
[vector] 9829 12389 9683 13417 10420 12913 False
[vector] 13352 12789 9736 14452 9918 11470 False
[vector] 11463 13009 12211 13026 9779 12072 False
[vector] 13662 11488 10763 13214 10171 10095 False
[vector] 12671 11871 10417 14853 10282 12023 False
[vector] 11917 10470 9803 13886 11415 11330 False
[vector] 14367 12379 10235 13894 8543 9773 False
[vector] 11387 12077 10594 13206 11956 10347 False
[vector] 11490 13127 12271 12682 9929 11645 False
[vector] 11323 10027 11613 13461 11336 10736 False
[vector] 11882 11198 9888 14259 11585 10378 False
[vector] 11650 11731 10508 13060 11735 11562 False
[vector] 9617 12229 11587 14107 11638 10106 False
[vector] 10660 11945 9547 13354 10519 13003 False
[vector] 12044 12106 10373 15167 10703 11576 False
[vector] 11754 13544 11772 13811 10044 11834 False
[vector] 11508 12619 10540 14354 11279 10269 False
[vector] 12796 13881 10749 13806 9468 11144 False
[vector] 9938 12637 10640 14639 11422 9877 False
[vector] 11645 13307 10914 13797 10800 10847 False
[vector] 9561 12071 11047 13427 11779 9581 False
[vector] 12841 13979 12043 14425 9363 11303 False
[vector] 10686 10652 9569 13355 12339 10149 False
[vector] 12024 13521 10706 14661 10077 11325 False
[vector] 10567 14130 11098 14157 9967 10866 False
[vector] 13236 11855 9852 14242 10873 11472 False
[vector] 11268 13652 10247 15185 9892 12092 False
[vector] 10877 11166 10587 13571 11741 11121 False
[vector] 14087 13193 10340 13535 8342 10148 False
[vector] 13249 12026 11682 13652 10129 9437 False
[vector] 13486 12950 10155 13417 9405 11658 False
[vector] 9894 11969 11744 13687 11487 10872 False
[vector] 10252 11747 10993 11853 11398 12466 False
[vector] 11474 13283 11031 14427 10807 10768 False
[vector] 10634 11817 11000 12615 11564 11815 False
[vector] 12889 12238 10787 14155 10140 11694 False
[vector] 10822 12991 11481 12871 9659 12429 False
[vector] 10597 12097 10675 13689 11351 11761 False
[vector] 11992 10563 11056 14027 11580 9226 False
[vector] 12146 12137 12522 13473 10354 10045 False
[vector] 10289 11241 10279 13276 11150 12728 False
[vector] 12056 10301 10477 12226 11876 10212 False
[vector] 11296 11710 11180 13754 11668 11672 False
[vector] 13820 11031 11301 12735 8719 9098 False
[vector] 11642 13353 10298 15649 10522 10202 False
[vector] 11885 11963 11077 13491 11303 11247 False
[vector] 12589 12769 12579 13456 9236 10512 False
[vector] 10707 11692 9076 13652 10743 12939 False
[vector] 12715 12558 10858 14477 10834 11441 False
[vector] 10823 11613 12804 13248 10516 10115 False
[vector] 11832 12235 11645 13565 11065 11891 False
[vector] 13745 11640 10922 12900 10074 9624 False
[vector] 14125 11882 10752 14278 7535 9184 False
[vector] 14062 12971 10440 13327 8344 9425 False
[vector] 13168 12382 11069 14362 10490 10755 False
[vector] 12265 13011 11321 15003 9801 11656 False
[vector] 12989 12063 10988 15059 10343 10855 False
[vector] 11174 12855 11152 13537 10856 12035 False
[vector] 10290 13075 11554 13385 10993 11498 False
[vector] 12631 13619 11578 13483 9658 10077 False
[vector] 12080 11508 10363 14500 11562 10600 False
[vector] 14513 12280 9516 14276 7891 9842 False
[vector] 12107 11579 12278 14478 10924 10478 False
[vector] 11448 11979 9447 13427 10337 12822 False
[vector] 13721 13719 10820 14382 8739 10660 False
[vector] 11725 12652 9328 14223 9382 13237 False
[vector] 11027 13050 10279 13935 11363 11718 False
[vector] 11470 12248 11053 13266 11085 12122 False
[vector] 11814 12673 11054 14220 10336 12351 False
[vector] 12305 13628 10712 13984 9521 12338 False
[vector] 12457 11383 10378 14207 11644 9336 False
[vector] 14152 12460 10796 13361 8908 9548 False
[vector] 11389 13568 10638 14797 10534 11691 False
[vector] 12412 13475 11996 14229 9722 11029 False
[vector] 11733 12532 10442 14525 10610 12195 False
[vector] 13484 11447 11558 12486 10344 9179 False
[vector] 12971 12524 11635 12784 10176 9705 False
[vector] 12209 11363 9429 14204 11470 10660 False
[vector] 11158 13170 10699 14723 10940 10790 False
[vector] 11928 12572 12312 13704 9867 11501 False
[vector] 12043 12014 11180 13273 11336 11041 False
[vector] 12360 11924 11155 13203 11413 10360 False
[vector] 13087 13116 9977 14414 8950 11915 False
[vector] 11513 12294 10398 14886 11285 11686 False
[vector] 11271 13803 11770 14368 10316 11489 False
[vector] 11399 12423 11783 14357 11244 10855 False
[vector] 11387 11565 10219 13720 11042 12377 False
[vector] 11842 12296 11685 14342 11156 10205 False
[vector] 11344 12090 11892 13779 11254 11729 False
[vector] 13599 11882 9709 13648 9677 11102 False
[vector] 12075 14326 10739 13731 9522 11779 False
[vector] 10927 12530 8328 14125 9403 13190 False
[vector] 10602 11348 10406 13827 11840 10996 False
[vector] 12152 13461 10201 14539 10442 11157 False
[vector] 11765 12680 12238 14146 10749 11083 False
[vector] 13107 12000 10786 14538 10965 11412 False
[vector] 14242 11390 9241 13229 9543 9803 False
[vector] 10968 14500 11266 14056 9624 10862 False
[vector] 11566 13722 10294 14944 10231 11953 False
[vector] 12197 12631 10145 14911 10789 11264 False
[vector] 11727 13267 11693 14260 9839 11792 False
[vector] 11231 12112 11100 14575 11333 11026 False
[vector] 11290 13855 11664 13680 10334 11058 False
[vector] 11552 12699 11004 13500 11225 10821 False
[vector] 9889 10471 11290 11957 12087 10625 False
[vector] 13302 13384 10850 15117 9858 11356 False
[vector] 13130 13705 11283 14232 9617 11304 False
[vector] 12093 13534 10749 15550 9942 10824 False
[vector] 10522 11774 11682 12165 11567 11513 False
[vector] 11437 11925 10671 13659 11826 10651 False
[vector] 12665 13986 10066 14002 8401 11892 False
[vector] 11052 12708 12850 12741 10375 10878 False
[vector] 11515 12677 10553 15759 10524 10525 False
[vector] 12634 12550 10690 14547 11111 10538 False
[vector] 11732 12963 12688 12604 10337 10957 False
[vector] 9394 10495 10340 12101 11870 11475 False
[vector] 13572 12524 10529 13855 10060 10463 False
[vector] 11868 12708 11227 15400 10230 10546 False
[vector] 11510 13928 11603 14355 9859 11237 False
[vector] 10105 11752 10206 13849 11079 12466 False
[vector] 11273 12191 9563 13469 11679 11503 False
[vector] 12101 13027 12397 13710 9652 10981 False
[vector] 12023 13518 11871 13920 10115 11453 False
[vector] 11743 11765 10657 13509 11554 10891 False
[vector] 11685 12261 11710 14122 11289 10932 False
[vector] 13490 12642 10614 14764 8772 11512 False
[vector] 12200 12296 12417 13570 10668 10647 False
[vector] 11716 12560 11713 15047 10275 9629 False
[vector] 11341 13300 11900 13303 10816 11606 False
[vector] 14211 12636 10135 14121 7646 9665 False
[vector] 10620 13478 9390 13433 10318 12702 False
[vector] 11782 12811 12765 13057 10207 11261 False
[vector] 10586 12130 9048 14248 10382 12880 False
[vector] 11472 14516 10815 13448 8824 12153 False
[vector] 11601 12996 11344 14501 10824 12018 False
[vector] 12433 11739 12672 13207 9204 9370 False
[vector] 12113 11991 11261 14996 11129 10173 False
[vector] 10474 12327 11792 14771 11153 10867 False
[vector] 11443 13779 10313 14805 9566 12396 False
[vector] 11003 11403 13016 11883 9944 10475 False
[vector] 12826 12392 12360 13336 10316 10124 False
[vector] 10816 11553 11938 12777 11472 10766 False
[vector] 10059 11720 9215 13664 10940 12657 False
[vector] 10189 11035 9319 12914 12081 10846 False
[vector] 13084 11448 11925 12887 10770 9806 False
[vector] 11914 13872 10256 14525 10061 10950 False
[vector] 10703 10745 11561 13220 11940 9484 False
[vector] 10683 12636 11330 13174 11484 11221 False
[vector] 11902 12817 11218 14282 11056 11671 False
[vector] 10986 13036 11594 14137 10675 11828 False
[vector] 12702 13914 11145 13995 9013 11461 False
[vector] 10400 12089 11238 14079 11535 10268 False
[vector] 10348 11377 9973 14147 11823 10808 False
[vector] 12034 13949 10966 14507 9816 11735 False
[vector] 11690 12295 11877 12579 11149 10578 False
[vector] 10340 12169 9125 13920 10470 13015 False
[vector] 11102 12132 11730 13249 11233 11508 False
[vector] 11191 11866 9547 14018 9633 13212 False
[vector] 9748 11274 11328 12966 11807 11255 False
[vector] 11805 12913 11297 13673 10874 11521 False
[vector] 12663 12612 10599 15185 10545 10542 False
[vector] 11752 13462 10568 14940 10868 11784 False
[vector] 12088 12227 11554 12962 10923 11827 False
[vector] 10978 10989 10127 13334 10785 12901 False
[vector] 13351 12933 11206 14518 10120 10696 False
[vector] 11875 12009 11402 14187 11373 9874 False
[vector] 12666 12563 12163 14270 9789 11054 False
[vector] 12252 12512 12551 13747 9300 10733 False
[vector] 13096 12079 11275 14730 11211 10850 False
[vector] 11795 13187 12411 13860 9924 10741 False
[vector] 12083 11289 10707 13591 11691 9754 False
[vector] 12002 13485 11994 15050 9675 11046 False
[vector] 12236 11957 12131 14008 9155 11273 False
[vector] 11546 12816 10093 15289 10886 11498 False
[vector] 13452 10621 11257 13656 10210 9372 False
[vector] 10659 12584 10471 14791 11403 10424 False
[vector] 11847 13573 10826 15222 10030 10959 False
[vector] 11764 12324 11367 15108 10946 10789 False
[vector] 13109 13485 10424 14617 9438 11441 False
[vector] 12651 12774 10345 14440 10643 11389 False
[vector] 11904 12375 12923 12297 8682 9984 False
[vector] 12597 13146 10185 14088 9333 12797 False
[vector] 11674 11530 10045 14865 11600 10260 False
[vector] 13156 13556 11735 14865 9347 10328 False
[vector] 12292 13040 10810 12882 8654 12402 False
[vector] 12424 12955 10956 14199 10565 11210 False
[vector] 12446 12387 10308 14211 11182 10856 False
[vector] 11045 12426 11675 12638 9892 12360 False
[vector] 12791 14131 11966 13972 9493 10999 False
[vector] 10858 9785 10171 12818 12480 9321 False
[vector] 10900 11818 12699 13147 10480 10563 False
[vector] 11655 10810 11305 13289 11679 10053 False
[vector] 11386 12006 9893 13416 11713 11598 False
[vector] 12083 11592 11010 14648 11307 9667 False
[vector] 12008 11469 9659 14361 11441 11047 False
[vector] 12281 12907 10493 14938 10663 11232 False
[vector] 13471 13174 11583 14594 9734 10827 False
[vector] 11419 12013 12803 12669 9867 10416 False
[vector] 13041 12566 9645 15504 10519 10748 False
[vector] 12022 13123 10351 15244 11247 10838 False
[vector] 11269 12494 10707 14367 11736 10521 False
[vector] 11983 11985 10910 14481 11405 10307 False
[vector] 11317 12768 11544 13887 11063 11359 False
[vector] 11134 13096 11667 13233 10798 11772 False
[vector] 13013 12065 11625 13538 10194 11343 False
[vector] 9368 12407 11810 12882 11800 11112 False
[vector] 11310 11502 11093 13848 10859 12436 False
[vector] 11168 13696 10678 14974 10671 11308 False
[vector] 11654 13493 9890 13770 9741 12961 False
[vector] 12000 13174 11123 14949 10434 11895 False
[vector] 11965 12153 9070 15259 10217 12115 False
[vector] 11730 10726 11737 12866 11915 9430 False
[vector] 11997 10618 11033 12725 11855 10308 False
[vector] 10476 11602 10268 11958 10545 13004 False
[vector] 12353 12711 11445 14053 10623 11982 False
[vector] 10736 11435 9123 14503 10236 12889 False
[vector] 11263 11176 11719 13236 11770 10578 False
[vector] 12107 14469 10883 13312 8367 11787 False
[vector] 11493 13190 10881 14879 10317 12138 False
[vector] 11144 10825 11276 12639 11817 10652 False
[vector] 12195 12303 10310 14906 11140 11166 False
[vector] 13115 13295 9972 13964 10140 11197 False
[vector] 11082 11513 11326 12883 11910 9757 False
[vector] 10535 11202 10202 13604 11062 12593 False
[vector] 12073 13366 11948 14373 9985 11757 False
[vector] 10297 10653 12689 11850 10892 10381 False
[vector] 12120 11642 12033 13303 11264 10030 False
[vector] 12798 10409 10199 13233 11487 10783 False
[vector] 13162 12796 11939 15204 9677 10802 False
[vector] 12048 11531 11156 13811 11726 10855 False
[vector] 12469 11586 10485 14291 11382 9411 False
[vector] 14172 12373 10002 13569 9002 10258 False
[vector] 10799 10200 10388 11775 12354 10232 False
[vector] 11202 11973 10192 13519 11374 11859 False
[vector] 13585 13133 9703 15197 9139 10778 False
[vector] 13425 13053 9845 14648 9467 11020 False
[vector] 11017 12377 10823 14448 11333 10556 False
[vector] 14375 12050 9268 13417 9378 9715 False
[vector] 10825 11360 12907 13017 10308 10068 False
[vector] 11006 11036 10334 12338 11740 11896 False
[vector] 10554 9848 9976 12476 12363 10287 False
[vector] 10242 11777 10239 13825 11978 9928 False
[vector] 13639 12315 10981 15121 10092 10270 False
[vector] 13128 12811 12150 13797 8986 9869 False
[vector] 11871 12183 12335 13556 10853 11253 False
[vector] 13201 12669 10017 15066 10758 10265 False
[vector] 10816 11411 11561 11931 11557 11678 False
[vector] 13350 13093 9291 14677 8981 11475 False
[vector] 10682 11325 9478 12724 11978 11097 False
[vector] 12607 11562 10460 13182 11296 10996 False
[vector] 11875 11012 11487 13838 11674 10661 False
[vector] 14219 12279 10646 13914 8726 9689 False
[vector] 11641 12068 10955 13186 9927 12705 False
[vector] 12118 12030 10897 14656 10536 12018 False
[vector] 12482 13013 10146 14385 9309 12347 False
[vector] 10953 10622 10529 12406 12020 11059 False
[vector] 12126 12981 9856 15830 10485 10578 False
[vector] 12901 11549 9798 14890 10943 9459 False
[vector] 11170 11727 11394 14003 11431 11240 False
[vector] 9696 11120 9957 12193 12288 10090 False
[vector] 10474 12862 10857 13603 11370 11455 False
[vector] 13052 12651 8823 15406 10132 10656 False
[vector] 11420 12981 11092 15551 10358 11329 False
[vector] 10505 12458 10155 13774 11731 10626 False
[vector] 12532 13524 11178 14809 9558 11256 False
[vector] 13963 12299 10916 13136 8242 8768 False
[vector] 11693 11917 10580 13056 11684 10587 False
[vector] 11597 12714 11257 14967 10820 10155 False
[vector] 12336 12701 11405 15783 10255 10287 False
[vector] 12594 12751 10206 15053 10443 11432 False
[vector] 12756 12679 11838 13261 9608 11436 False
[vector] 11727 12852 10896 14186 10843 11813 False
[vector] 12760 12793 12462 12826 9229 10591 False
[vector] 14366 11510 9923 13969 9325 9339 False
[vector] 12584 14150 11065 13030 8967 11206 False
[vector] 11822 13204 12570 13028 10201 11383 False
[vector] 11268 12601 11175 14953 11005 10761 False
[vector] 11547 13657 10837 15441 10356 11006 False
[vector] 13309 12597 10560 14267 10648 9734 False
[vector] 11946 12239 10704 13859 11109 11975 False
[vector] 11466 12688 10849 14597 10373 12282 False
[vector] 13482 13095 11094 14402 9488 11389 False
[vector] 10802 11951 10989 13230 12104 10621 False
[vector] 14271 12661 8670 13237 8402 10590 False
[vector] 13254 13029 9962 15278 9474 10941 False
[vector] 12351 12322 11534 13955 10823 11086 False
[vector] 11120 12707 10109 13565 9992 12936 False
[vector] 12463 11445 12067 12876 10757 10200 False
[vector] 11871 13848 11231 14256 9428 12266 False
[vector] 9584 12006 11914 12308 11664 10926 False
[vector] 12790 13262 11654 14047 10275 10565 False
[vector] 11181 10650 10713 13911 11846 9985 False
[vector] 9848 11298 9732 13141 12030 10776 False
